ID_1,RA_1,Dec,period,ID_2,Type,Subtype,Ra_degrees,Dec_Degrees,RA_2,Decl,I,V,V_I,P_1,T0_1,A_1,A_2,Separation
b321_507_51126,268.81404201,-27.49498524,0.950579,OGLE-BLG-RRLYR-32108,RRLyr,RRab,268.81404166666664,-27.494999999999997,17:55:15.37,-27:29:42.0,19.32,-99.99,-99.99,0.9505693,7000.43369,0.366,-99.99,0.05314731016959711
b321_507_64391,268.87848377,-27.44679015,0.429895,OGLE-BLG-ELL-011748,ECL,ELL,268.8784583333333,-27.44680555555556,17:55:30.83,-27:26:48.5,15.946,17.643,1.697,0.4298965,7000.2539,0.148,0.146,0.09838569059161757
b321_507_48263,268.75891559,-27.56776119,0.209933,OGLE-BLG-ECL-180199,ECL,C,268.7589166666666,-27.56777777777778,17:55:02.14,-27:34:04.0,18.877,-99.99,-99.99,0.4198839,7000.1437,0.824,0.707,0.05981476660677645
b321_507_98709,268.85740906,-27.6074176,0.969171,OGLE-BLG-RRLYR-32187,RRLyr,RRab,268.8574166666666,-27.607416666666666,17:55:25.78,-27:36:26.7,18.329,-99.99,-99.99,0.9691899,7000.52748,0.374,-99.99,0.02449767201778611
b321_507_94634,268.86484628,-27.5809226,5.789382,OGLE-BLG-ECL-185230,ECL,NC,268.86483333333337,-27.580916666666667,17:55:27.56,-27:34:51.3,19.538,-99.99,-99.99,11.5783838,7003.2526,0.955,0.303,0.04650675733023849
b321_507_103113,268.92050928,-27.52851042,0.270691,OGLE-BLG-ECL-187869,ECL,NC,268.9205,-27.52852777777778,17:55:40.92,-27:31:42.7,19.123,-99.99,-99.99,0.5413777,7000.3728,0.497,0.126,0.0691550785054721
b321_507_66382,268.84568206,-27.50419329,0.480656,OGLE-BLG-RRLYR-32169,RRLyr,RRab,268.84566666666666,-27.504194444444444,17:55:22.96,-27:30:15.1,19.672,-99.99,-99.99,0.4806543,7000.44689,0.348,-99.99,0.04932810701026088
b321_507_52344,268.79629775,-27.52636564,0.352598,OGLE-BLG-ECL-181829,ECL,NC,268.79629166666666,-27.52638888888889,17:55:11.11,-27:31:35.0,19.502,-99.99,-99.99,0.3526004,7000.093,0.679,0.309,0.08591967750329033
b321_509_84928,268.54029723,-26.96362713,0.328336,OGLE-BLG-ECL-170132,ECL,NC,268.54029166666663,-26.96363888888889,17:54:09.67,-26:57:49.1,14.79,-99.99,-99.99,0.6566712,7000.0498,0.455,0.377,0.045941821295504
b321_509_39768,268.43376695,-26.95046023,0.217224,OGLE-BLG-ECL-164703,ECL,NC,268.43375000000003,-26.95047222222222,17:53:44.10,-26:57:01.7,16.799,-99.99,-99.99,0.4344405,7000.345,0.259,0.271,0.06944376185098829
b321_509_62295,268.52676037,-26.89655823,0.907334,OGLE-BLG-ECL-169478,ECL,NC,268.52675000000005,-26.896583333333336,17:54:06.42,-26:53:47.7,18.713,-99.99,-99.99,0.9074202,7000.096,0.571,0.132,0.09630971870164716
b321_509_92928,268.51817381,-27.02790703,0.335797,OGLE-BLG-ECL-169040,ECL,NC,268.5181666666666,-27.027916666666666,17:54:04.36,-27:01:40.5,18.39,-99.99,-99.99,0.3357969,7000.3116,0.673,0.433,0.04157265194137397
b321_509_67547,268.51302912,-26.9374213,0.205488,OGLE-BLG-ECL-168800,ECL,NC,268.5129999999999,-26.937444444444445,17:54:03.12,-26:56:14.8,16.935,-99.99,-99.99,0.4109827,7000.3618,0.158,0.147,0.12520624461199548
b321_511_59909,269.05279644,-27.15849091,0.861297,OGLE-BLG-ECL-194204,ECL,NC,269.0527916666666,-27.158499999999997,17:56:12.67,-27:09:30.6,17.307,20.509,3.202,0.8612944,7000.8584,0.274,0.176,0.03611961303597125
b321_511_49075,269.03925404,-27.14011631,0.519753,OGLE-BLG-RRLYR-32448,RRLyr,RRab,269.0392499999999,-27.140138888888888,17:56:09.42,-27:08:24.5,17.584,21.149,3.565,0.5197424,7000.22513,0.345,-99.99,0.08230795742809732
b321_511_52397,269.05579072,-27.12684416,0.908694,OGLE-BLG-ECL-194365,ECL,NC,269.05575,-27.126861111111115,17:56:13.38,-27:07:36.7,18.954,-99.99,-99.99,0.9087145,7000.561,0.728,0.404,0.1440329999935488
b321_511_104100,269.09944451,-27.24854696,0.438156,OGLE-BLG-ECL-196413,ECL,NC,269.09945833333336,-27.248555555555555,17:56:23.87,-27:14:54.8,17.786,21.273,3.487,0.8763193,7000.5127,0.756,0.216,0.053989374358725035
b321_511_60537,269.05246376,-27.16121141,0.508109,OGLE-BLG-ECL-194189,ECL,NC,269.05245833333333,-27.16122222222222,17:56:12.59,-27:09:40.4,17.028,19.963,2.935,1.0162208,7000.8711,0.582,0.156,0.04262863517471865
b321_511_62381,269.05246457,-27.16772544,0.366453,OGLE-BLG-ECL-194188,ECL,NC,269.05245833333333,-27.167750000000005,17:56:12.59,-27:10:03.9,15.846,17.687,1.841,0.7328997,7000.1818,0.183,0.136,0.09064429252178327
b321_511_80550,269.1135568,-27.14000847,0.39521,OGLE-BLG-ECL-197013,ECL,C,269.1135416666667,-27.140027777777778,17:56:27.25,-27:08:24.1,18.439,-99.99,-99.99,0.3952091,7000.186,0.482,0.475,0.08474557699388487
b321_513_22764,268.65919303,-26.55196376,0.208697,OGLE-BLG-ECL-175669,ECL,C,268.6591666666667,-26.551972222222222,17:54:38.20,-26:33:07.1,16.501,18.99,2.489,0.417392,7000.3545,0.398,0.392,0.09019824397593283
b321_513_34993,268.68890964,-26.55843074,0.662541,OGLE-BLG-ECL-177146,ECL,NC,268.68891666666667,-26.558444444444444,17:54:45.34,-26:33:30.4,16.698,19.686,2.988,1.3251137,7000.7671,0.443,0.269,0.054277159734207193
b321_513_68908,268.73448197,-26.63256881,0.207535,OGLE-BLG-ECL-000085,ECL,C,268.7344583333333,-26.63255555555555,17:54:56.27,-26:37:57.2,15.048,16.226,1.178,0.2075347,7000.138,0.112,0.1,0.08979144800322165
b321_513_72163,268.75182666,-26.62022648,1.127358,OGLE-BLG-ECL-179891,ECL,NC,268.7517916666667,-26.62022222222222,17:55:00.43,-26:37:12.8,16.341,19.2,2.859,2.2547081,7002.2142,0.314,0.252,0.11366035011156193
b321_515_38403,269.15916288,-26.9309396,0.346283,OGLE-BLG-ECL-199209,ECL,NC,269.159125,-26.930944444444446,17:56:38.19,-26:55:51.4,16.153,17.99,1.837,0.3462828,7000.2593,0.236,0.201,0.12282378371803544
b321_515_57104,269.24884903,-26.86513074,0.377611,OGLE-BLG-ECL-203541,ECL,C,269.248875,-26.86513888888889,17:56:59.73,-26:51:54.5,18.146,20.94,2.794,0.3776125,7000.299,0.393,0.385,0.08841061920775153
b321_515_92630,269.34953198,-26.84615892,0.255148,OGLE-BLG-ECL-208115,ECL,NC,269.3495,-26.846166666666665,17:57:23.88,-26:50:46.2,15.671,17.238,1.567,0.510296,7000.1517,0.368,0.305,0.10643820048380793
b321_515_72311,269.24321521,-26.93185454,0.379334,OGLE-BLG-ECL-203269,ECL,C,269.2432083333333,-26.931888888888885,17:56:58.37,-26:55:54.8,18.056,-99.99,-99.99,0.3793351,7000.0979,0.572,0.571,0.12561027046810083
b321_515_33006,269.18541612,-26.86887531,11.802195,OGLE-BLG-ECL-200460,ECL,NC,269.1854166666667,-26.86888888888889,17:56:44.50,-26:52:08.0,17.803,-99.99,-99.99,23.5960637,7009.1318,0.837,0.202,0.048915512675130744
b321_602_67492,268.45504335,-27.7555549,0.297976,OGLE-BLG-ECL-165730,ECL,NC,268.45504166666666,-27.755583333333334,17:53:49.21,-27:45:20.1,17.176,-99.99,-99.99,0.2979782,7000.2471,0.561,0.422,0.10250038389529981
b321_602_75254,268.45902401,-27.78073773,0.277902,OGLE-BLG-ECL-165918,ECL,NC,268.45899999999995,-27.78075,17:53:50.16,-27:46:50.7,14.519,-99.99,-99.99,0.5558024,7000.3822,0.204,0.212,0.08831372303118379
b321_602_65837,268.46390041,-27.7356363,0.456423,OGLE-BLG-RRLYR-31644,RRLyr,RRab,268.463875,-27.735666666666674,17:53:51.33,-27:44:08.4,19.904,-99.99,-99.99,0.4563927,7000.29876,0.795,-99.99,0.13603794344489908
b321_602_22875,268.33492222,-27.76147555,0.310316,OGLE-BLG-ECL-159976,ECL,C,268.33491666666663,-27.76147222222222,17:53:20.38,-27:45:41.3,18.08,-99.99,-99.99,0.3103171,7000.0676,0.585,0.558,0.021365512028334137
b321_602_44083,268.365988,-27.79718713,12.471938,OGLE-BLG-ELL-010031,ECL,ELL,268.3659583333333,-27.797194444444447,17:53:27.83,-27:47:49.9,15.46,-99.99,-99.99,24.9522724,7021.535,0.092,0.091,0.09807665513821749
b321_604_43707,268.94162401,-28.01795866,13.166557,OGLE-BLG-ECL-188866,ECL,NC,268.941625,-28.017972222222227,17:55:45.99,-28:01:04.7,17.596,-99.99,-99.99,26.3276369,7011.4716,0.454,0.393,0.048925271428706466
b321_604_53100,268.97990561,-27.99958987,0.86003,OGLE-BLG-RRLYR-32368,RRLyr,RRab,268.97987499999994,-27.999611111111108,17:55:55.17,-27:59:58.6,16.937,20.549,3.612,0.8600368,7000.48116,0.436,-99.99,0.12375050900078689
b321_604_29200,268.93171741,-27.97463613,0.247147,OGLE-BLG-ECL-188392,ECL,NC,268.93170833333335,-27.974666666666668,17:55:43.61,-27:58:28.8,15.46,17.065,1.605,0.4942974,7000.3145,0.333,0.202,0.11365662143204054
b321_604_26805,268.94190768,-27.94982163,23.747328,OGLE-BLG-ECL-188874,ECL,NC,268.94191666666666,-27.949833333333334,17:55:46.06,-27:56:59.4,17.494,21.438,3.944,23.7487665,7003.915,0.543,0.393,0.050910027714716165
b321_604_80776,269.0073468,-28.083188,0.319627,OGLE-BLG-ECL-192016,ECL,NC,269.00733333333335,-28.08319444444444,17:56:01.76,-28:04:59.5,15.234,16.823,1.589,0.6392505,7000.4749,0.62,0.226,0.04865903546371773
b321_604_24506,268.93568617,-27.95021491,0.663007,OGLE-BLG-ECL-188575,ECL,NC,268.9357083333333,-27.95022222222222,17:55:44.57,-27:57:00.8,14.622,16.093,1.471,1.3260073,7000.4931,0.302,0.179,0.07523658869751385
b321_604_4807,268.87167042,-27.96912945,0.483655,OGLE-BLG-ECL-185549,ECL,NC,268.8716666666667,-27.96913888888889,17:55:29.20,-27:58:08.9,15.967,17.565,1.598,0.4836572,7000.3172,0.24,0.143,0.03601466448356008
b321_604_78094,268.99993975,-28.08215463,67.521945,OGLE-BLG-ECL-191656,ECL,NC,268.9999583333333,-28.08216666666667,17:55:59.99,-28:04:55.8,15.517,18.542,3.025,67.5319764,7013.8986,0.217,0.152,0.0732223057413539
b321_604_45706,268.99344402,-27.94798914,0.607242,OGLE-BLG-RRLYR-32384,RRLyr,RRab,268.9934583333333,-27.948,17:55:58.43,-27:56:52.8,17.324,20.473,3.149,0.6072527,7000.0298,0.252,-99.99,0.06000356319430992
b321_604_55721,268.95303476,-28.05101809,0.904846,OGLE-BLG-ECL-189353,ECL,NC,268.9530416666667,-28.051027777777776,17:55:48.73,-28:03:03.7,15.47,17.375,1.905,1.8097586,7000.5454,0.426,0.342,0.041204849692615
b321_604_27191,268.91812269,-27.98698008,0.815554,OGLE-BLG-ECL-187768,ECL,NC,268.918125,-27.987000000000002,17:55:40.35,-27:59:13.2,18.297,21.13,2.833,0.8155634,7000.3106,0.363,0.234,0.07208701421588258
b321_604_45264,268.91617578,-28.06200403,0.531245,OGLE-BLG-ECL-187674,ECL,NC,268.9162083333333,-28.06202777777778,17:55:39.89,-28:03:43.3,18.67,-99.99,-99.99,1.0624768,7000.5096,0.481,0.341,0.13417711932849052
b321_604_21089,268.9288155,-27.94721495,1.231406,OGLE-BLG-ECL-188263,ECL,NC,268.92883333333333,-27.947222222222223,17:55:42.92,-27:56:50.0,15.597,17.404,1.807,2.4628044,7000.9894,0.496,0.143,0.06246402275021958
b321_604_15188,268.95303648,-27.88771369,0.873111,OGLE-BLG-ECL-189354,ECL,NC,268.9530416666667,-27.887722222222223,17:55:48.73,-27:53:15.8,16.967,19.643,2.676,1.7461373,7000.4984,0.387,0.345,0.03486889210881068
b321_604_43820,268.93229229,-28.0323641,0.417319,OGLE-BLG-ECL-188416,ECL,NC,268.93229166666663,-28.032388888888885,17:55:43.75,-28:01:56.6,17.438,19.886,2.448,0.8346378,7000.6183,0.382,0.195,0.0892619791695746
b321_604_31254,268.97199204,-27.92233421,0.336365,OGLE-BLG-ECL-190293,ECL,NC,268.972,-27.922361111111115,17:55:53.28,-27:55:20.5,18.543,20.7,2.157,0.3363614,7000.0334,0.558,0.346,0.1000992532887501
b321_604_44652,268.9301115,-28.03883319,0.446969,OGLE-BLG-ECL-188321,ECL,NC,268.930125,-28.03886111111111,17:55:43.23,-28:02:19.9,19.079,-99.99,-99.99,0.8939341,7000.2275,0.505,0.299,0.10928638354380711
b321_604_4339,268.82784964,-28.03292081,0.236869,OGLE-BLG-ECL-183366,ECL,C,268.82783333333333,-28.032944444444443,17:55:18.68,-28:01:58.6,17.781,20.653,2.872,0.4737427,7000.3009,0.423,0.411,0.09962057052708845
b321_604_86185,269.09606443,-27.97543897,0.508427,OGLE-BLG-ECL-196248,ECL,C,269.09608333333335,-27.97544444444444,17:56:23.06,-27:58:31.6,17.626,20.701,3.075,0.5084343,7000.321,0.362,0.35,0.06324887207487491
b321_604_43496,268.95367685,-27.99902148,0.458383,OGLE-BLG-RRLYR-38898,RRLyr,RRab,268.95366666666666,-27.999027777777776,17:55:48.88,-27:59:56.5,18.04,21.26,3.22,0.4584029,7000.40812,0.614,-99.99,0.039519382273491194
b321_604_46428,268.98484955,-27.9638388,0.549511,OGLE-BLG-RRLYR-32375,RRLyr,RRab,268.984875,-27.963833333333334,17:55:56.37,-27:57:49.8,18.4,22.078,3.678,0.549558,7000.19937,0.312,-99.99,0.0832814538343404
b321_604_20044,268.89629727,-27.99195706,0.367893,OGLE-BLG-ECL-186770,ECL,NC,268.8962916666666,-27.991972222222227,17:55:35.11,-27:59:31.1,17.694,-99.99,-99.99,0.7357816,7000.0097,0.82,0.357,0.057416771357410905
b321_604_59864,268.99900214,-28.00047993,0.336371,OGLE-BLG-ECL-191621,ECL,C,268.999,-28.0005,17:55:59.76,-28:00:01.8,17.913,20.902,2.989,0.672742,7000.1863,0.329,0.312,0.07257149158212281
b321_606_84400,268.6946196,-27.44467965,0.229262,OGLE-BLG-ECL-177390,ECL,C,268.6945833333333,-27.444694444444444,17:54:46.70,-27:26:40.9,18.016,-99.99,-99.99,0.4585148,7000.3707,0.687,0.685,0.1275210669004094
b321_606_15831,268.56179439,-27.38734689,0.335552,OGLE-BLG-ECL-171171,ECL,C,268.5617916666667,-27.38738888888889,17:54:14.83,-27:23:14.6,16.939,-99.99,-99.99,0.3355453,7000.0178,0.485,0.471,0.15144639254309472
b321_606_65977,268.7110313,-27.3511309,0.218531,OGLE-BLG-ECL-178124,ECL,NC,268.711,-27.35113888888889,17:54:50.64,-27:21:04.1,17.135,-99.99,-99.99,0.4370557,7000.3537,0.862,0.361,0.10413351907105882
b321_606_21112,268.55855249,-27.41281781,0.220293,OGLE-BLG-ECL-171024,ECL,C,268.55854166666666,-27.412833333333335,17:54:14.05,-27:24:46.2,16.537,-99.99,-99.99,0.4405806,7000.2704,0.267,0.234,0.06572220483871638
b321_606_76295,268.67097671,-27.45010989,0.347958,OGLE-BLG-ECL-176252,ECL,NC,268.6709583333334,-27.45013888888889,17:54:41.03,-27:27:00.5,17.398,-99.99,-99.99,0.3479603,7000.0437,0.485,0.391,0.1197710894758458
b321_608_22024,269.07178883,-27.73040082,0.284322,OGLE-BLG-ECL-195113,ECL,NC,269.07179166666674,-27.730416666666663,17:56:17.23,-27:43:49.5,16.404,18.253,1.849,0.5686451,7000.1919,0.667,0.566,0.05775967434966446
b321_608_96698,269.31135881,-27.66357957,0.257849,OGLE-BLG-ECL-206271,ECL,C,269.3113333333333,-27.663583333333335,17:57:14.72,-27:39:48.9,16.077,18.814,2.737,0.5156971,7000.0245,0.378,0.355,0.08235387564382511
b321_608_36163,269.14954479,-27.66524791,1.433116,OGLE-BLG-ECL-198745,ECL,NC,269.1495416666667,-27.66525,17:56:35.89,-27:39:54.9,14.919,16.807,1.888,1.4331227,7000.4117,0.48,0.234,0.012481304966126991
b321_608_56897,269.15643403,-27.73515832,0.381981,OGLE-BLG-ECL-199046,ECL,C,269.1564166666667,-27.735166666666665,17:56:37.54,-27:44:06.6,15.29,16.721,1.431,0.3819833,7000.2247,0.406,0.405,0.06295940317765462
b321_608_29368,269.18235145,-27.58974011,0.721064,OGLE-BLG-ECL-200311,ECL,NC,269.182375,-27.589750000000002,17:56:43.77,-27:35:23.1,18.226,-99.99,-99.99,1.4421013,7000.3935,0.233,0.163,0.08314787727394538
b321_608_56129,269.2010286,-27.6643174,0.357702,OGLE-BLG-ECL-201188,ECL,NC,269.201,-27.66433333333333,17:56:48.24,-27:39:51.6,16.287,18.185,1.898,0.3577034,7000.0556,0.286,0.234,0.10773007561211133
b321_608_35241,269.11277366,-27.71765156,0.542388,OGLE-BLG-RRLYR-32499,RRLyr,RRab,269.11274999999995,-27.717666666666666,17:56:27.06,-27:43:03.6,18.494,-99.99,-99.99,0.5424003,7000.20556,0.313,-99.99,0.09296823802782435
b321_608_52762,269.14439336,-27.73765701,0.556102,OGLE-BLG-RRLYR-32523,RRLyr,RRab,269.14441666666664,-27.73766666666667,17:56:34.66,-27:44:15.6,18.082,21.817,3.735,0.5561106,7000.34491,0.349,-99.99,0.0819965961865446
b321_608_65685,269.16257957,-27.76135049,3.900917,OGLE-BLG-ECL-199389,ECL,NC,269.1625833333334,-27.761361111111114,17:56:39.02,-27:45:40.9,14.038,16.015,1.977,7.8014997,7001.5889,0.776,0.22,0.040071402791863914
b321_608_94594,269.23298987,-27.77345994,1.168279,OGLE-BLG-ECL-202729,ECL,NC,269.23295833333333,-27.773472222222225,17:56:55.91,-27:46:24.5,14.347,16.075,1.728,2.3365345,7001.9237,0.705,0.586,0.10975341097306116
b321_608_57467,269.23254103,-27.62160497,0.427508,OGLE-BLG-ECL-202708,ECL,NC,269.23254166666663,-27.621611111111115,17:56:55.81,-27:37:17.8,16.809,19.148,2.339,0.4275094,7000.1078,0.303,0.217,0.022201074826982335
b321_608_17776,269.06680983,-27.72206585,0.62084,OGLE-BLG-ECL-194894,ECL,NC,269.06679166666663,-27.72208333333333,17:56:16.03,-27:43:19.5,18.4,-99.99,-99.99,1.2416374,7000.7026,0.517,0.289,0.08550915904239151
b321_608_95021,269.30434021,-27.6666907,0.280293,OGLE-BLG-ECL-205916,ECL,NC,269.3042916666667,-27.66672222222222,17:57:13.03,-27:40:00.2,18.843,21.822,2.979,0.2802974,7000.2802,0.62,0.331,0.19191930344685748
b321_608_14976,269.14415915,-27.59407348,0.504147,OGLE-BLG-RRLYR-32522,RRLyr,RRab,269.14416666666665,-27.594083333333334,17:56:34.60,-27:35:38.7,19.168,-99.99,-99.99,0.5041562,7000.30442,0.731,-99.99,0.04281818997174568
b321_608_30372,269.11193863,-27.70070447,0.364356,OGLE-BLG-ECL-196944,ECL,C,269.1119166666667,-27.70072222222222,17:56:26.86,-27:42:02.6,17.922,20.298,2.376,0.3643565,7000.313,0.491,0.443,0.09478950814532243
b321_608_70917,269.18167343,-27.75345884,0.527093,OGLE-BLG-RRLYR-32563,RRLyr,RRab,269.1816666666667,-27.75347222222222,17:56:43.60,-27:45:12.5,17.706,21.137,3.431,0.5270882,7000.12068,0.614,-99.99,0.05277499302958034
b321_610_68295,268.83276977,-27.16799919,0.303533,OGLE-BLG-ECL-183623,ECL,NC,268.83275000000003,-27.16802777777778,17:55:19.86,-27:10:04.9,16.831,19.532,2.701,0.6070668,7000.1773,0.419,0.387,0.12083495653788386
b321_610_44480,268.81608987,-27.10468062,0.312415,OGLE-BLG-ECL-182792,ECL,NC,268.8160833333333,-27.10472222222222,17:55:15.86,-27:06:17.0,15.951,18.233,2.282,0.6248291,7000.3627,0.993,0.523,0.15122584471199862
b321_610_30417,268.83463814,-27.0233599,0.212755,OGLE-BLG-ECL-183732,ECL,NC,268.83462499999996,-27.02338888888889,17:55:20.31,-27:01:24.2,16.984,20.16,3.176,0.42551,7000.4153,0.203,0.161,0.11254660946274068
b321_610_54910,268.83580687,-27.11398272,0.342859,OGLE-BLG-ECL-183794,ECL,C,268.8357916666667,-27.11402777777778,17:55:20.59,-27:06:50.5,16.902,19.946,3.044,0.3428597,7000.2331,0.612,0.566,0.1693658300433703
b321_610_97733,268.92631409,-27.13410132,0.452849,OGLE-BLG-ECL-188145,ECL,NC,268.9262916666667,-27.134138888888888,17:55:42.31,-27:08:02.9,15.148,16.881,1.733,0.9056839,7000.7664,0.218,0.131,0.15314357141034501
b321_610_75238,268.878436,-27.12441149,0.399482,OGLE-BLG-ECL-185884,ECL,C,268.8784166666667,-27.124444444444446,17:55:30.82,-27:07:28.0,17.034,19.42,2.386,0.3994803,7000.0513,0.472,0.458,0.13383467111848688
b321_612_44484,269.35028095,-27.38079764,0.726385,OGLE-BLG-RRLYR-32704,RRLyr,RRab,269.3502500000001,-27.380805555555554,17:57:24.06,-27:22:50.9,17.872,21.812,3.94,0.7263892,7000.67656,0.429,-99.99,0.1029595255771535
b321_612_42006,269.38787585,-27.31377845,0.391184,OGLE-BLG-ECL-210008,ECL,C,269.38787499999995,-27.313777777777776,17:57:33.09,-27:18:49.6,16.892,19.732,2.84,0.7823667,7000.4668,0.453,0.415,0.0036398411349685554
b321_612_14377,269.35281118,-27.26755027,0.721522,OGLE-BLG-ECL-208296,ECL,NC,269.35283333333336,-27.26755555555556,17:57:24.68,-27:16:03.2,18.134,-99.99,-99.99,0.721536,7000.4009,0.365,0.21,0.07339901246954907
b321_612_17988,269.30303051,-27.35729453,0.605503,OGLE-BLG-RRLYR-32670,RRLyr,RRab,269.3030416666667,-27.35730555555556,17:57:12.73,-27:21:26.3,18.849,-99.99,-99.99,0.6054929,7000.44905,0.467,-99.99,0.05336614266828079
b321_612_70167,269.36622506,-27.45189295,1.21619,OGLE-BLG-ECL-208964,ECL,NC,269.36620833333336,-27.451916666666662,17:57:27.89,-27:27:06.9,13.992,15.987,1.995,2.4323902,7001.9039,0.441,0.34,0.10072290704334703
b321_612_20261,269.32908572,-27.32534997,0.704751,OGLE-BLG-RRLYR-32688,RRLyr,RRab,269.32908333333336,-27.325361111111107,17:57:18.98,-27:19:31.3,16.967,20.427,3.46,0.7047597,7000.70301,0.213,-99.99,0.040827910033023905
b321_612_87502,269.39114029,-27.47939803,0.49209,OGLE-BLG-RRLYR-32735,RRLyr,RRab,269.391125,-27.479388888888888,17:57:33.87,-27:28:45.8,17.759,21.399,3.64,0.4920916,7000.06139,0.446,-99.99,0.058886949460151404
b321_612_53359,269.37246969,-27.37963974,0.532671,OGLE-BLG-RRLYR-32720,RRLyr,RRab,269.3724583333334,-27.379638888888888,17:57:29.39,-27:22:46.7,18.187,21.887,3.7,0.5326712,7000.28851,0.678,-99.99,0.036433196411751745
b321_612_103361,269.48817393,-27.38980589,1.378949,OGLE-BLG-RRLYR-32823,RRLyr,RRab,269.48816666666664,-27.389805555555554,17:57:57.16,-27:23:23.3,16.377,18.964,2.587,0.6894747,7000.56781,0.239,-99.99,0.02324793559467073
b321_612_17611,269.31724811,-27.33395623,0.675311,OGLE-BLG-ELL-013181,ECL,ELL,269.31725,-27.333972222222222,17:57:16.14,-27:20:02.3,18.638,-99.99,-99.99,1.3505916,7000.2313,0.319,0.28,0.05788841644450948
b321_612_46189,269.33278402,-27.41409188,0.517143,OGLE-BLG-RRLYR-32693,RRLyr,RRab,269.33279166666665,-27.414083333333334,17:57:19.87,-27:24:50.7,19.646,-99.99,-99.99,0.5171518,7000.01706,0.687,-99.99,0.03929148097792649
b321_612_42696,269.38309497,-27.32367231,0.582703,OGLE-BLG-RRLYR-32727,RRLyr,RRab,269.3830833333334,-27.323666666666668,17:57:31.94,-27:19:25.2,17.226,20.014,2.788,0.5827243,7000.19366,0.604,-99.99,0.042401890277372144
b321_612_48842,269.32953315,-27.42883647,1.799921,OGLE-BLG-ECL-207127,ECL,NC,269.3295,-27.428833333333333,17:57:19.08,-27:25:43.8,19.922,-99.99,-99.99,3.5999633,7000.1625,1.408,0.278,0.10652442386944233
b321_612_69013,269.40206519,-27.39230724,0.603242,OGLE-BLG-RRLYR-32744,RRLyr,RRab,269.40208333333334,-27.39230555555556,17:57:36.50,-27:23:32.3,17.829,21.385,3.556,0.6032654,7000.58803,0.358,-99.99,0.058308764936176205
b321_612_75234,269.41005891,-27.40318252,0.35952,OGLE-BLG-ECL-211073,ECL,NC,269.4100416666667,-27.40316666666667,17:57:38.41,-27:24:11.4,15.835,17.202,1.367,0.7190387,7000.0688,0.982,0.144,0.07933709276709672
b321_612_16033,269.26673654,-27.40606928,0.532119,OGLE-BLG-RRLYR-32638,RRLyr,RRab,269.26675,-27.406083333333335,17:57:04.02,-27:24:21.9,18.903,-99.99,-99.99,0.5321046,7000.00179,0.533,-99.99,0.0664083266376478
b321_612_20735,269.33037367,-27.32503129,0.48417,OGLE-BLG-ECL-207164,ECL,NC,269.330375,-27.325055555555554,17:57:19.29,-27:19:30.2,14.413,15.756,1.343,1.9366826,7000.4786,0.173,0.137,0.08745950510370148
b321_614_16355,268.99370283,-26.73059216,0.449693,OGLE-BLG-ECL-191340,ECL,NC,268.9937083333333,-26.73061111111111,17:55:58.49,-26:43:50.2,16.967,19.498,2.531,0.8993931,7000.8309,0.594,0.515,0.0704813249893659
b321_614_40582,269.01105169,-26.79786706,0.360499,OGLE-BLG-ECL-192177,ECL,C,269.01104166666664,-26.797888888888888,17:56:02.65,-26:47:52.4,18.441,-99.99,-99.99,0.3605001,7000.1816,0.842,0.691,0.08492846067063389
b321_614_68699,269.05885934,-26.83218767,0.343081,OGLE-BLG-ECL-194512,ECL,C,269.058875,-26.832222222222224,17:56:14.13,-26:49:56.0,17.964,20.345,2.381,0.3430851,7000.0462,0.496,0.433,0.13417555861399671
